"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
67,22347,9659,927,10,459,110,0.0205396697543294,0.0113883424785174,0.0107874865156419,0.0175811496067774,32933,579,0.0281480581787265,0.293292442231197,0.678559499590077,0.0209962471307686,0.0213704182762471,0.0213920667208687,0.0106514541050727,0.01077218589638,0.0106152612713066,0.00936720497909035,0.00950060243054679,0.00948015175140317,0.0175551910929682,0.0178211986823054,0.0177688879735507
68,20670,9320,844,8,453,94,0.0219158200290276,0.0100858369098712,0.00947867298578199,0.0179996108192255,30834,555,0.0273723811377051,0.302263734838166,0.670363884024129,0.0242285772474881,0.0238392398797154,0.0241291580015987,0.0119289323636123,0.011519267333936,0.0117298907767062,0.0103687559675026,0.0102476380831761,0.0103744208041031,0.0201121030278202,0.0196901540382012,0.0199452598337687
69,17069,7965,738,8,516,114,0.0302302419591072,0.0143126177024482,0.010840108401084,0.0247555486574577,25772,638,0.0286357286978116,0.309056340214186,0.662307931088002,0.0262928952608894,0.0271778158488338,0.0267594021175514,0.0119774155331231,0.0128982190998025,0.012795505402472,0.0110069533029353,0.0113750218985865,0.011382436063546,0.0214031679938152,0.0223244267807995,0.022028907785983
70,20013,9884,866,11,535,114,0.0267326237945336,0.0115337919870498,0.01270207852194,0.0214543445047622,30763,660,0.0281507005168547,0.321295062250106,0.65055423723304,0.0310119750381238,0.0292611506241052,0.0294800384446943,0.0147883094026722,0.0139690297736774,0.0142548798985523,0.0127493564253217,0.0125246482088752,0.0126207605581513,0.0254580093207633,0.0240721425389482,0.0243476147219219
71,15330,6966,612,9,553,129,0.0360730593607306,0.0185185185185185,0.0147058823529412,0.0301641348000698,22908,691,0.0267155578837087,0.304085908852803,0.669198533263489,0.0304785815733023,0.0320011488611441,0.031677340682347,0.0151413643852371,0.015897390822177,0.0157112160892676,0.0138176348983686,0.0139626115669921,0.0138050690036073,0.0253552503022663,0.026646274846018,0.0263838949595831
72,19979,8392,712,10,572,129,0.0286300615646429,0.015371782650143,0.0140449438202247,0.0244472716019668,29083,711,0.0244816559502115,0.288553450469346,0.686964893580442,0.0345128899720062,0.0337697225617918,0.0344625013383216,0.0177624986786218,0.0172672276719483,0.0175219063705123,0.0153208433772859,0.0149279472349546,0.0150285747494145,0.0291255649150245,0.0284332674937832,0.0289588200093523
73,16248,6702,581,10,631,130,0.038835548990645,0.0193971948672038,0.0172117039586919,0.0327652883430368,23531,771,0.0246908333687476,0.284815774935192,0.69049339169606,0.0363176961400669,0.0376166325920289,0.0376787982093303,0.0188978199519861,0.0194011006174115,0.0193544854198446,0.0156453634292091,0.0161951654462968,0.0162245262573752,0.0308189872640587,0.0317969176882558,0.0318008944706462
74,15812,6568,574,9,656,144,0.0414874778649127,0.0219244823386114,0.0156794425087108,0.0352444018471726,22954,809,0.0250065348087479,0.286137492376056,0.688855972815196,0.0420193116640135,0.0416500394741703,0.0422732666909597,0.0215429832216267,0.0213951279701739,0.0216878013864734,0.0176192895323955,0.0175504660908742,0.0182761820942192,0.0354462008856843,0.0351724982298995,0.0356992316296248
75,15240,6779,601,12,697,158,0.0457349081364829,0.0233072724590648,0.0199667221297837,0.0383289124668435,22620,867,0.0265694076038904,0.299690539345712,0.673740053050398,0.0466131106184305,0.0475531280066801,0.0473981723971328,0.023744580736909,0.0242671755718349,0.0242670232191991,0.0193867453110179,0.0210829147454867,0.0213165617550284,0.0392523065399553,0.0401282789707192,0.040057297662152
76,14387,6038,533,12,757,157,0.0526169458538959,0.0260019874130507,0.0225140712945591,0.0441836053058498,20958,926,0.0254318160129783,0.288100009542895,0.686468174444126,0.0540269617375961,0.0529913497105481,0.0534724798174004,0.027513962756969,0.0271387661155886,0.0274231613466315,0.0262427093930467,0.0253163044287245,0.0254947338362654,0.045686329486518,0.0448711157858373,0.0452764126692692
77,12459,4965,469,17,794,165,0.0637290312224095,0.0332326283987915,0.0362473347547974,0.0545464706868608,17893,976,0.0262113675739116,0.277482814508467,0.696305817917621,0.0583339767756177,0.0598729617349729,0.0590860084261582,0.030157754852888,0.0308635423524708,0.0303623684838738,0.0303194585821087,0.0300849823345851,0.0287590762168252,0.0496747113310387,0.050829843251251,0.0500571340332878
78,13690,5506,528,17,803,172,0.0586559532505478,0.0312386487468217,0.0321969696969697,0.0502940580004056,19724,992,0.0267694179679578,0.279152301764348,0.694078280267694,0.0672579466917048,0.0643937138329536,0.0655789949575273,0.0349189094475555,0.033084796983562,0.0334524960574509,0.0336927790285999,0.030875941887166,0.0307922921625231,0.0571284889361964,0.054470443062775,0.0553470924805474
79,10014,4344,429,14,795,175,0.079388855602157,0.0402854511970534,0.0326340326340326,0.0665449381213228,14787,984,0.0290119699736255,0.293771556096571,0.677216473929803,0.0675892180315382,0.0724703093046554,0.0716481425935638,0.0341777266502426,0.0364091488363198,0.0361374656253954,0.0286155880507895,0.031415952265818,0.0314305157527929,0.0566081289210899,0.060740991127616,0.0601446819887714
80,12484,5837,571,12,808,181,0.0647228452419096,0.0310090800068528,0.021015761821366,0.0529853906415414,18892,1001,0.0302244336226974,0.308966758416261,0.660808807961042,0.0825637631907234,0.0780804046430824,0.0799846302484126,0.0401308104111611,0.0389184510563045,0.0403454641101526,0.0319394897180646,0.0319996531053945,0.0346449010115059,0.0684863555255617,0.0652226117759231,0.0670976927447773
81,7878,3381,332,14,816,166,0.103579588728104,0.049097900029577,0.0421686746987952,0.0859287378138211,11591,996,0.028642912604607,0.291691829868001,0.679665257527392,0.0840882327069855,0.0894031767975001,0.0881625763685023,0.0424468161075099,0.0457087924378334,0.0454917047010871,0.0354438815473295,0.0405190976633051,0.0415952532742666,0.0705733508811176,0.0753294753307928,0.0745034192787803
82,9540,3705,394,17,801,175,0.0839622641509434,0.0472334682860999,0.0431472081218274,0.0728059241879903,13639,993,0.0288877483686487,0.271647481486913,0.699464770144439,0.101557534494791,0.0970041476649246,0.0985565444459948,0.0545487507948292,0.0518478706091233,0.0522813871728751,0.0541739217245213,0.0522670090541002,0.0529731901325317,0.086928719585699,0.082958170729625,0.0841221306150264
83,6608,2674,272,21,774,180,0.117130750605327,0.0673148840688108,0.0772058823529412,0.102051496755286,9554,975,0.0284697508896797,0.279882771613984,0.691647477496337,0.105366675792997,0.10926230887556,0.10796656135775,0.0585480449250306,0.0592874984716686,0.0585681359871762,0.0671832238904499,0.0661334636801899,0.0644014271304959,0.0913724417220585,0.0940787457846613,0.0929326494306459
84,6417,2537,234,19,738,155,0.115007012622721,0.0610957824201813,0.0811965811965812,0.0992599042228994,9188,912,0.0254680017414018,0.276121027427079,0.698410970831519,0.12086271633889,0.117633227532764,0.118446310516777,0.0647656996951459,0.0645690388807369,0.0652883545668322,0.0770432454255984,0.0748038086571977,0.073621490105275,0.103935076046226,0.101761031777652,0.102485425905805
85,5573,2307,220,16,727,152,0.130450385788624,0.0658864325964456,0.0727272727272727,0.110493827160494,8100,895,0.0271604938271605,0.284814814814815,0.688024691358025,0.126670290466406,0.128443395142007,0.128417410933548,0.0703933720220341,0.072008526348091,0.0729515116478395,0.0801849566555449,0.0799271979784373,0.0808255373364848,0.10997557756467,0.111616500155103,0.111954089078325
86,5442,2001,187,15,678,156,0.134553472987872,0.0841979010494753,0.0866310160427808,0.120173001310616,7630,849,0.0245085190039318,0.262254259501966,0.713237221494102,0.137797178620724,0.139175610125872,0.140918634345865,0.0808665073270931,0.0822769697146906,0.0830559382193238,0.0825533918541688,0.0877456053738194,0.0872224529571579,0.120938846854413,0.12248473530222,0.123820381340574
87,4447,1646,159,13,611,141,0.148387677085676,0.0925151883353584,0.0883018867924528,0.132149712092131,6252,765,0.0254318618042227,0.263275751759437,0.71129238643634,0.153059361290486,0.155136897769715,0.155877084370225,0.0955710297949446,0.0948823185951898,0.0952088151044292,0.100498467611745,0.0939945555192168,0.0947620310699479,0.136539781487577,0.137359908564399,0.137933080745863
88,3444,1296,128,15,562,132,0.176236933797909,0.11,0.1265625,0.157296631059984,4868,709,0.0262941659819228,0.266228430566968,0.707477403451109,0.174554153397936,0.173318745215088,0.173438256188405,0.108209418663532,0.108467157003407,0.107075432795933,0.0989318070917372,0.102545932316808,0.101197868343744,0.154601097351207,0.153954598370972,0.15345153981442
89,2827,1079,145,11,521,122,0.199037849310223,0.122113067655236,0.0819310344827586,0.174356948901506,4051,654,0.0357936312021723,0.266353986669958,0.69785238212787,0.192342720956842,0.191859125580412,0.18848180353952,0.121621022551745,0.117876822789203,0.116377711846424,0.108207522246941,0.107053117195206,0.108588312223302,0.170722916274131,0.16904011250789,0.166342160879714
90,2441,960,93,10,456,118,0.201753379762392,0.13275,0.116129032258065,0.180515168860904,3494,584,0.0266170578133944,0.274756725815684,0.698626216370922,0.208680502386459,0.200267539823059,0.20112714262935,0.123800027152331,0.122789155746662,0.121402231188919,0.114020022246941,0.116165887157892,0.11683417687183,0.181796323898331,0.17603177176028,0.176035642385646
91,1798,797,75,10,375,86,0.225250278086763,0.116537013801757,0.144,0.190516853932584,2670,471,0.0280898876404494,0.298501872659176,0.673408239700375,0.199779396125877,0.211254762484578,0.210798343082054,0.122946417535909,0.123540715030892,0.123556408743633,0.126270116979794,0.127283526262392,0.127186712536902,0.175576075108378,0.183035042888767,0.182567799130319
92,1949,804,91,10,311,89,0.172334530528476,0.11955223880597,0.118681318681319,0.155696202531646,2844,410,0.0319971870604782,0.282700421940928,0.685302390998594,0.225304388941398,0.220872726938524,0.225033874497746,0.123875700404435,0.124339355453346,0.125631340269764,0.14156043956044,0.138110724190421,0.143020664824499,0.191732729659591,0.188636582741911,0.19192057047666
93,1005,502,40,6,259,63,0.278328358208955,0.135537848605578,0.162,0.228985132514544,1547,328,0.0258564964447317,0.324499030381383,0.649644473173885,0.237534395748298,0.242974134070134,0.237425278143864,0.126195948419694,0.129013950325055,0.128963240122388,0.146501616031028,0.163667744020685,0.160817304137987,0.198600943457764,0.204090085799302,0.200591517903953
