"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
89,1382,476,109,17,291,69,0.227409551374819,0.15655462184874,0.168440366972477,0.206995424504321,1967,377,0.0554143365531266,0.241992882562278,0.702592780884596,0.214593141449534,0.214311166467383,0.209713093354176,0.143064676583546,0.146450926479226,0.143514155304601,0.150363005207042,0.168212898265568,0.168544324461985,0.1937485473612,0.195206783604597,0.191222692756569
90,1135,387,90,12,238,50,0.226466960352423,0.13953488372093,0.144,0.200992555831266,1612,300,0.0558312655086849,0.240074441687345,0.70409429280397,0.23436909365267,0.219930701451377,0.218674349364309,0.150954566372686,0.14400227082477,0.14482999745624,0.181984626828664,0.177135269618865,0.179819782473697,0.210983788400444,0.198844066656418,0.19807825242112
91,845,310,74,16,195,45,0.249230769230769,0.156774193548387,0.233513513513514,0.224963384865745,1229,256,0.0602115541090317,0.252237591537836,0.687550854353133,0.210829869251927,0.221781180174166,0.21938922749914,0.137987569518078,0.144036795064724,0.143353689030805,0.199058176820889,0.194111179536659,0.192383799983192,0.19179986420761,0.200183907002344,0.198092242808781
92,985,358,59,12,143,39,0.156791878172589,0.117653631284916,0.219661016949153,0.14944365192582,1402,194,0.0420827389443652,0.255349500713267,0.702567760342368,0.220144577617902,0.216455800871875,0.220827800014387,0.143168249303409,0.142022001202922,0.142687326284009,0.201290734960424,0.205904950794053,0.202272296463467,0.197768068398977,0.195248754767581,0.198112632934782
93,433,195,43,6,102,28,0.254411085450346,0.155076923076923,0.150697674418605,0.218897168405365,671,136,0.0640834575260805,0.290611028315946,0.645305514157973,0.218392955745798,0.22424641899712,0.218901600561331,0.14491018478728,0.142003182584382,0.13972065900124,0.217365940600847,0.206800759059689,0.206304635028681,0.196178331696156,0.198905237034422,0.194955313522362
94,332,160,23,6,75,24,0.243975903614458,0.162,0.281739130434783,0.220194174757282,515,105,0.0446601941747573,0.310679611650485,0.644660194174757,0.234201723627662,0.216002581814997,0.21371843893832,0.137931113662457,0.135136793216415,0.135443244829318,0.201745601617796,0.206208195232301,0.196487278663558,0.202769311008133,0.190711948765083,0.189041490098281
95,275,134,25,4,52,12,0.204218181818182,0.0967164179104478,0.1728,0.169216589861751,434,68,0.0576036866359447,0.308755760368664,0.633640552995392,0.195413066071532,0.200906316002843,0.194899759342011,0.122569081199507,0.129189758687157,0.130562225959733,0.199513043478261,0.176452881698686,0.180677363807913,0.17318820359096,0.177507284495337,0.174262774395499
96,266,109,15,2,34,11,0.138045112781955,0.108990825688073,0.144,0.130153846153846,390,47,0.0384615384615385,0.279487179487179,0.682051282051282,0.173104158309335,0.167790380208192,0.168085010068484,0.127069081199507,0.127360125975626,0.125283485780765,0.1281,0.159371014492754,0.154987497560889,0.15656433888692,0.154569089926076,0.153851693349195
97,183,80,16,1,30,13,0.177049180327869,0.1755,0.0675,0.170322580645161,279,44,0.0573476702508961,0.28673835125448,0.655913978494624,0.134853916243708,0.135558333994418,0.133685309695904,0.132442215527865,0.119300572679513,0.1145167071968,0.1505,0.129138596491228,0.139368700737351,0.133954727300349,0.129478705626171,0.127303272262513
98,169,67,9,2,14,7,0.0894674556213018,0.112835820895522,0.24,0.101387755102041,245,23,0.036734693877551,0.273469387755102,0.689795918367347,0.0987169274302114,0.0977072148851008,0.104133137695105,0.0983904213111657,0.0968894229352599,0.0984343407512432,0.108815789473684,0.12959649122807,0.125959941520468,0.0979170506912442,0.0978620212352931,0.10238546502141
99,656,316,57,1,18,2,0.0296341463414634,0.00683544303797468,0.0189473684210526,0.0220408163265306,1029,21,0.0553935860058309,0.30709426627794,0.637512147716229,0.0595508009813826,0.079133864205797,0.0884205395454489,0.0598356319667485,0.0791130266389571,0.0880012247871085,0.129473684210526,0.119144736842105,0.124370614035088,0.0617142857142857,0.079815668202765,0.0888388447190291
