"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
89,4554,1886,432,20,801,170,0.1899604743083,0.0973488865323436,0.05,0.155745052386496,6872,991,0.0628637951105937,0.274447031431898,0.662689173457509,0.183726112583165,0.189700647011758,0.187540940951061,0.0924132436676355,0.0933380413669195,0.0924135981524618,0.0468017004251063,0.0480789551441368,0.0478850123758126,0.149481582372972,0.15343162194772,0.151767683951723
90,3724,1659,372,16,687,148,0.199237379162191,0.0963471971066908,0.0464516129032258,0.15970112945265,5755,851,0.0646394439617724,0.288271068635969,0.647089487402259,0.220859378386877,0.20933568806511,0.20958339213703,0.10485947886007,0.102217423171119,0.102226637519302,0.0547289348469522,0.0529825807206738,0.0539355899816193,0.176139629664766,0.168302517545133,0.168623632948859
91,2556,1224,287,18,647,137,0.273380281690141,0.120882352941176,0.0677351916376307,0.212972707155151,4067,802,0.0705679862306368,0.300958937791984,0.628473075977379,0.223421573225287,0.229713841334221,0.225680710944659,0.109379546985653,0.111124448019867,0.110847230901368,0.0574171068899629,0.0607452340800472,0.0596057194540039,0.179286340597662,0.184136759353725,0.181620209389631
92,2907,1188,279,15,532,122,0.197647058823529,0.110909090909091,0.0580645161290323,0.165185185185185,4374,669,0.0637860082304527,0.271604938271605,0.664609053497942,0.244860572390498,0.237992603434646,0.241029855516221,0.119134318213878,0.119199821513119,0.120326899406472,0.0700896605032266,0.0650893435612908,0.0648623423665477,0.196984307798746,0.192421351270034,0.194479092522381
93,1885,834,179,14,460,97,0.263554376657825,0.125611510791367,0.0844692737430168,0.212795031055901,2898,571,0.0617667356797792,0.287784679089027,0.650448585231194,0.245695664688154,0.255383121779797,0.252809115542322,0.129085599339825,0.13065642868643,0.13035354230849,0.067761263290683,0.0687524494583051,0.0666937724318031,0.200993405413695,0.206879166943384,0.204980955510629
94,1468,652,160,9,375,91,0.275885558583106,0.150736196319018,0.06075,0.225,2280,475,0.0701754385964912,0.285964912280702,0.643859649122807,0.275593128260739,0.265051621412522,0.263588531847428,0.143749368505587,0.141204376725921,0.140402144362567,0.0684064245810056,0.0662395242758136,0.0668456376746099,0.222659787617712,0.215642348318469,0.214502816989015
95,1090,502,144,8,290,72,0.287339449541284,0.154900398406375,0.06,0.230184331797235,1736,370,0.0829493087557604,0.289170506912442,0.627880184331797,0.273866071288673,0.270330852349965,0.264180663606521,0.150778162332352,0.149345627675349,0.146373207591375,0.0625508849557522,0.0655449392897111,0.0676146688433116,0.223273851923999,0.220986935705193,0.216734712207938
96,1045,427,113,7,250,58,0.258373205741627,0.146697892271663,0.0669026548672566,0.214637223974763,1585,315,0.0712933753943218,0.269400630914827,0.659305993690852,0.261533357500485,0.257159517057076,0.255518659800168,0.153509352188108,0.148569618372855,0.146486841410732,0.0656775083323756,0.0710595429644102,0.0706115927169602,0.217027167573867,0.213574852600152,0.211613076062672
97,755,299,77,5,167,44,0.238887417218543,0.158929765886288,0.0701298701298701,0.206259946949602,1131,216,0.0680813439434129,0.264367816091954,0.667550839964633,0.236079122382072,0.239065609993461,0.239363518907664,0.141421340598105,0.141545278183993,0.139618222415547,0.0849502356051029,0.0752302958967591,0.0751569640561859,0.200423538302589,0.200277439882673,0.199700497411685
98,645,264,55,6,126,29,0.210976744186047,0.118636363636364,0.117818181818182,0.180373443983402,964,161,0.0570539419087137,0.273858921161826,0.669087136929461,0.219584350097826,0.221865429672455,0.225229874327854,0.129705141765766,0.128739770689792,0.13089467820314,0.0750631437527989,0.0791810533073884,0.0769026037875595,0.183381613771561,0.185249199752231,0.187729556703985
99,486,213,87,3,94,22,0.208888888888889,0.111549295774648,0.0372413793103448,0.163511450381679,786,119,0.110687022900763,0.270992366412214,0.618320610687023,0.209932816537468,0.214758583317647,0.218312006495051,0.115092829705506,0.122398985735636,0.125569378212714,0.0775297805642633,0.0762964621585311,0.0777387577329597,0.171942447182541,0.177662030477051,0.181455615114641
